system;group;name;name;type;description;nullable;precision
system764;group764;name764;name29;type29;description29;1;precision29
system764;group764;name764;name30;type30;description30;0;precision30
system764;group764;name764;name31;type31;description31;1;precision31
system764;group764;name764;name32;type32;description32;0;precision32
system764;group764;name764;name33;type33;description33;1;precision33
system764;group764;name764;name34;type34;description34;0;precision34
system764;group764;name764;name35;type35;description35;1;precision35
system764;group764;name764;name36;type36;description36;0;precision36
system764;group764;name764;name37;type37;description37;1;precision37
system764;group764;name764;name38;type38;description38;0;precision38
system764;group764;name764;name39;type39;description39;1;precision39
system764;group764;name764;name40;type40;description40;0;precision40
system764;group764;name764;name41;type41;description41;1;precision41
system764;group764;name764;name42;type42;description42;0;precision42
system764;group764;name764;name43;type43;description43;1;precision43
system764;group764;name764;name44;type44;description44;0;precision44
system764;group764;name764;name45;type45;description45;1;precision45
system764;group764;name764;name46;type46;description46;0;precision46
system764;group764;name764;name47;type47;description47;1;precision47
system764;group764;name764;name48;type48;description48;0;precision48
system764;group764;name764;name49;type49;description49;1;precision49
system765;group765;name765;name0;type0;description0;0;precision0
system765;group765;name765;name1;type1;description1;1;precision1
system765;group765;name765;name2;type2;description2;0;precision2
system765;group765;name765;name3;type3;description3;1;precision3
system765;group765;name765;name4;type4;description4;0;precision4
system765;group765;name765;name5;type5;description5;1;precision5
system765;group765;name765;name6;type6;description6;0;precision6
system765;group765;name765;name7;type7;description7;1;precision7
system765;group765;name765;name8;type8;description8;0;precision8
system765;group765;name765;name9;type9;description9;1;precision9
system765;group765;name765;name10;type10;description10;0;precision10
system765;group765;name765;name11;type11;description11;1;precision11
system765;group765;name765;name12;type12;description12;0;precision12
system765;group765;name765;name13;type13;description13;1;precision13
system765;group765;name765;name14;type14;description14;0;precision14
system765;group765;name765;name15;type15;description15;1;precision15
system765;group765;name765;name16;type16;description16;0;precision16
system765;group765;name765;name17;type17;description17;1;precision17
system765;group765;name765;name18;type18;description18;0;precision18
system765;group765;name765;name19;type19;description19;1;precision19
system765;group765;name765;name20;type20;description20;0;precision20
system765;group765;name765;name21;type21;description21;1;precision21
system765;group765;name765;name22;type22;description22;0;precision22
system765;group765;name765;name23;type23;description23;1;precision23
system765;group765;name765;name24;type24;description24;0;precision24
system765;group765;name765;name25;type25;description25;1;precision25
system765;group765;name765;name26;type26;description26;0;precision26
system765;group765;name765;name27;type27;description27;1;precision27
system765;group765;name765;name28;type28;description28;0;precision28
system765;group765;name765;name29;type29;description29;1;precision29
system765;group765;name765;name30;type30;description30;0;precision30
system765;group765;name765;name31;type31;description31;1;precision31
system765;group765;name765;name32;type32;description32;0;precision32
system765;group765;name765;name33;type33;description33;1;precision33
system765;group765;name765;name34;type34;description34;0;precision34
system765;group765;name765;name35;type35;description35;1;precision35
system765;group765;name765;name36;type36;description36;0;precision36
system765;group765;name765;name37;type37;description37;1;precision37
system765;group765;name765;name38;type38;description38;0;precision38
system765;group765;name765;name39;type39;description39;1;precision39
system765;group765;name765;name40;type40;description40;0;precision40
system765;group765;name765;name41;type41;description41;1;precision41
system765;group765;name765;name42;type42;description42;0;precision42
system765;group765;name765;name43;type43;description43;1;precision43
system765;group765;name765;name44;type44;description44;0;precision44
system765;group765;name765;name45;type45;description45;1;precision45
system765;group765;name765;name46;type46;description46;0;precision46
system765;group765;name765;name47;type47;description47;1;precision47
system765;group765;name765;name48;type48;description48;0;precision48
system765;group765;name765;name49;type49;description49;1;precision49
system766;group766;name766;name0;type0;description0;0;precision0
system766;group766;name766;name1;type1;description1;1;precision1
system766;group766;name766;name2;type2;description2;0;precision2
system766;group766;name766;name3;type3;description3;1;precision3
system766;group766;name766;name4;type4;description4;0;precision4
system766;group766;name766;name5;type5;description5;1;precision5
system766;group766;name766;name6;type6;description6;0;precision6
system766;group766;name766;name7;type7;description7;1;precision7
